7.8e-05
-3e-06
6e-06
1e-05
2e-06
3e-06
-1e-06
2.8e-05
4.6e-05
3.3e-05
-4e-06
6e-06
1.9e-05
1.7e-05
3e-06
1.6e-05
-3.3e-05
-1e-05
1.5e-05
3e-05
3.2e-05
3.9e-05
-3e-06
9e-06
4e-06
2.1e-05
1.7e-05
-9e-06
3.1e-05
9.8e-05
-2.1e-05
0.000118
-1.9e-05
-1e-06
-1.6e-05
4e-05
-1.7e-05
2e-05
-1.4e-05
9.6e-05
-2.1e-05
-3e-06
3.1e-05
4.2e-05
-2.4e-05
-1e-05
3.9e-05
2.4e-05
5.2e-05
2e-06
-9e-06
2.4e-05
5e-06
0
1.7e-05
-1.2e-05
4e-06
-3e-06
-9e-06
0
-2.8e-05
-7e-06
1.8e-05
-3e-06
5.4e-05
3e-06
4e-06
1.7e-05
3.3e-05
-1.2e-05
2.5e-05
6.6e-05
3.4e-05
2e-06
5.9e-05
0.000144
1e-06
7e-06
9e-06
2.7e-05
1.4e-05
1e-05
5.8e-05
-2e-05
2e-06
7e-06
2.1e-05
2.3e-05
1.4e-05
1e-06
-1.4e-05
-1.6e-05
5e-06
1e-06
1.9e-05
7e-06
3e-05
1
-1.4e-05
-1.7e-05
9e-06
